test,mode,horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged,translation_ms,setup_grounding_ms,solving_ms,memory_used_mb,workflow_candidates_found,constraints_used,timed_out
metaCascabel,multi-shot,5,true,,true,40,5,0,41.33,0,true,false
metaCascabel,multi-shot,6,true,,true,40,7,0,41.33,0,true,false
metaCascabel,multi-shot,7,true,,true,40,9,0,41.33,0,true,false
metaCascabel,multi-shot,8,true,,true,40,17,0,41.33,0,true,false
metaCascabel,multi-shot,9,true,,true,40,25,0,41.33,0,true,false
metaCascabel,multi-shot,10,true,,true,40,34,0,41.33,0,true,false
metaCascabel,multi-shot,11,true,,true,40,37,0,41.33,0,true,false
metaCascabel,multi-shot,12,true,,true,40,51,0,41.33,0,true,false
metaCascabel,multi-shot,13,true,,true,40,57,0,41.33,0,true,false
metaCascabel,multi-shot,14,true,,true,40,87,0,41.33,0,true,false
metaCascabel,multi-shot,15,true,,true,40,81,0,41.33,0,true,false
metaCascabel,multi-shot,16,true,,true,40,97,0,41.33,0,true,false
metaCascabel,multi-shot,17,true,,true,40,321,371,41.34,18,true,false
